isbn;title;author;year;publisher;imageurl;price;stock
60621257;Living in the Presence: Disciplines for the Spiritual Heart;Tilden H. Edwards;1988;Harpercollins;http://images.amazon.com/images/P/0060621257.01.LZZZZZZZ.jpg;81;22
60915544;The Bean Trees;Barbara Kingsolver;1989;Perennial;http://images.amazon.com/images/P/0060915544.01.LZZZZZZZ.jpg;175;33
60917016;Homeland and Other Stories;Barbara Kingsolver;1990;Perennial;http://images.amazon.com/images/P/0060917016.01.LZZZZZZZ.jpg;68;38
60925000;A Suitable Boy : Novel, A;Vikram Seth;1994;Perennial;http://images.amazon.com/images/P/0060925000.01.LZZZZZZZ.jpg;49;29
60932759;Daughter of Fortune;Isabel Allende;2000;Perennial;http://images.amazon.com/images/P/0060932759.01.LZZZZZZZ.jpg;195;30
61000280;The Fly on the Wall;Tony Hillerman;1990;HarperTorch;http://images.amazon.com/images/P/0061000280.01.LZZZZZZZ.jpg;131;16
192815318;Cranford (The World's Classics);Elizabeth Gaskell;1982;Oxford University Press;http://images.amazon.com/images/P/0192815318.01.LZZZZZZZ.jpg;137;32
312195516;The Red Tent (Bestselling Backlist);Anita Diamant;1998;Picador USA;http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg;169;28
380792664;The Right Hand of Amon;Lauren Haney;1997;Avon;http://images.amazon.com/images/P/0380792664.01.LZZZZZZZ.jpg;181;20
393048977;Last Blue: Poems;Gerald Stern;2000;"W.W. Norton &amp; Company";http://images.amazon.com/images/P/0393048977.01.LZZZZZZZ.jpg;192;0
399137807;The Cat Who Wasn't There;Lilian Jackson Braun;1992;Putnam Pub Group;http://images.amazon.com/images/P/0399137807.01.LZZZZZZZ.jpg;93;14
039914739X;Isle of Dogs;Patricia Daniels Cornwell;2001;Putnam Publishing Group;http://images.amazon.com/images/P/039914739X.01.LZZZZZZZ.jpg;191;26
451203046;Light a Penny Candle;Maeve Binchy;2001;Signet Book;http://images.amazon.com/images/P/0451203046.01.LZZZZZZZ.jpg;98;40
451410556;The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback));Martha Grimes;2002;Onyx Books;http://images.amazon.com/images/P/0451410556.01.LZZZZZZZ.jpg;197;4
451523318;Turn of the Screw and Short N;Henry James;1978;Signet Book;http://images.amazon.com/images/P/0451523318.01.LZZZZZZZ.jpg;10;40
486281965;The Country of the Pointed Firs (Dover Thrift Editions);Sarah Orne Jewett;1994;Dover Publications;http://images.amazon.com/images/P/0486281965.01.LZZZZZZZ.jpg;133;40
486292940;Early Poems (Dover Thrift Editions);William Carlos Williams;1997;Dover Publications;http://images.amazon.com/images/P/0486292940.01.LZZZZZZZ.jpg;96;37
051762639X;Barchester Towers (Oxford Pocket Classics);Anthony Trollope;1986;Random House Value Publishing;http://images.amazon.com/images/P/051762639X.01.LZZZZZZZ.jpg;104;35
684824442;REEF;Edith Wharton;1996;Scribner;http://images.amazon.com/images/P/0684824442.01.LZZZZZZZ.jpg;95;31
743458303;Wednesday the Rabbi Got Wet;Harry Kemelman;2003;I Books;http://images.amazon.com/images/P/0743458303.01.LZZZZZZZ.jpg;130;19
081296666X;Things My Girlfriend and I Have Argued About: A Novel;Mil Millington;2003;Villard Books;http://images.amazon.com/images/P/081296666X.01.LZZZZZZZ.jpg;56;40
819215635;Listening Hearts: Discerning Call in Community;Suzanne G. Farnham;1991;Morehouse Group;http://images.amazon.com/images/P/0819215635.01.LZZZZZZZ.jpg;159;0
880011025;Unattainable Earth;Czeslaw Milosz;1987;Ecco Press;http://images.amazon.com/images/P/0880011025.01.LZZZZZZZ.jpg;135;6
1561011525;The Practice of Prayer (New Church's Teaching Series, Vol 4);Margaret Guenther;1998;Cowley Publications;http://images.amazon.com/images/P/1561011525.01.LZZZZZZZ.jpg;163;19
1877727083;Vertical Poetry: Recent Poems;Roberto Juarroz;1992;White Pine Press (NY);http://images.amazon.com/images/P/1877727083.01.LZZZZZZZ.jpg;99;11
486206173;Rubinstein's Chess Masterpieces;Akiba Rubinstein;1941;Dover Publications;http://images.amazon.com/images/P/0486206173.01.LZZZZZZZ.jpg;181;15
312278586;The Nanny Diaries: A Novel;Emma McLaughlin;2002;St. Martin's Press;http://images.amazon.com/images/P/0312278586.01.LZZZZZZZ.jpg;84;33
8845229041;Biblioteca Universale Rizzoli: Sulla Sponda Del Fiume Piedra;P Coelho;0;Fabbri - RCS Libri;http://images.amazon.com/images/P/8845229041.01.LZZZZZZZ.jpg;93;34
887641486X;I Giorni Dell'abbandono;Elena Ferrante;2002;Edizioni E/O;http://images.amazon.com/images/P/887641486X.01.LZZZZZZZ.jpg;76;20
140370900;The Gizmo;Paul Jennings;1995;Puffin;http://images.amazon.com/images/P/0140370900.01.LZZZZZZZ.jpg;169;16
674511255;The Last Best Hope of Earth: Abraham Lincoln and the Promise of America;Mark E., Jr. Neely;1993;Harvard University Press;http://images.amazon.com/images/P/0674511255.01.LZZZZZZZ.jpg;89;16
30096189;Organic Chemistry (Saunders Golden Sunburst Series);Stephen J. Weininger;1994;Saunders College Publishing;http://images.amazon.com/images/P/0030096189.01.LZZZZZZZ.jpg;164;40
312965745;Secrets of St. John's Wort: A Lynn Sonberg Book;Larry Katzenstein;1998;St. Martin's Press;http://images.amazon.com/images/P/0312965745.01.LZZZZZZZ.jpg;164;22
345374657;Diet for a Poisoned Planet: How to Choose Safe Foods for You and Your Family;David Steinman;1992;Ballantine Books;http://images.amazon.com/images/P/0345374657.01.LZZZZZZZ.jpg;121;29
395710901;Punished by Rewards: The Trouble With Gold Stars, Incentive Plans, A'S, Praise, and Other Bribes;Alfie Kohn;1995;Houghton Mifflin;http://images.amazon.com/images/P/0395710901.01.LZZZZZZZ.jpg;169;30
080521061X;Montessori Today: A Comprehensive Approach to Education from Birth to Adulthood;Paula Polk Lillard;1996;Schocken Books;http://images.amazon.com/images/P/080521061X.01.LZZZZZZZ.jpg;19;29
823032612;Oil Painting Techniques (Artist's Painting Library);David Lewis;1983;Watson-Guptill Publications;http://images.amazon.com/images/P/0823032612.01.LZZZZZZZ.jpg;136;32
679310002;Going down swinging;Billie Livingston;1999;Random House Canada;http://images.amazon.com/images/P/0679310002.01.LZZZZZZZ.jpg;160;19
312288115;Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover));Adele Lang;2002;Thomas Dunne Books;http://images.amazon.com/images/P/0312288115.01.LZZZZZZZ.jpg;96;10
316171107;Like a Hole in the Head;Jen Banbury;1998;"Little Brown &amp; Co";http://images.amazon.com/images/P/0316171107.01.LZZZZZZZ.jpg;140;18
380710218;Postmortem;Patricia Daniels Cornwell;1993;Harper Mass Market Paperbacks (Mm);http://images.amazon.com/images/P/0380710218.01.LZZZZZZZ.jpg;46;24
515118656;The Cove;Catherine Coulter;1996;Jove Books;http://images.amazon.com/images/P/0515118656.01.LZZZZZZZ.jpg;93;24
553289063;An Inconvenient Woman;Dominick Dunne;1991;Bantam Books;http://images.amazon.com/images/P/0553289063.01.LZZZZZZZ.jpg;180;20
671000306;Shock Wave (Dirk Pitt Adventures (Paperback));Clive Cussler;1996;Pocket;http://images.amazon.com/images/P/0671000306.01.LZZZZZZZ.jpg;125;9
671673688;While My Pretty One Sleeps;Mary Higgins Clark;1990;Pocket;http://images.amazon.com/images/P/0671673688.01.LZZZZZZZ.jpg;20;20
1561672033;Antipodes 10;John Pascal;1995;Noble House;http://images.amazon.com/images/P/1561672033.01.LZZZZZZZ.jpg;106;27
425178242;Kick Ass: Selected Columns of Carl Hiaasen;Carl Hiaasen;2001;Berkley Publishing Group;http://images.amazon.com/images/P/0425178242.01.LZZZZZZZ.jpg;61;33
618173870;Everything Is Illuminated: A Novel;Jonathan Safran Foer;2002;Houghton Mifflin Company;http://images.amazon.com/images/P/0618173870.01.LZZZZZZZ.jpg;88;15
156027321;Life of Pi;Yann Martel;2003;Harvest Books;http://images.amazon.com/images/P/0156027321.01.LZZZZZZZ.jpg;67;28
375403582;Rules of the Wild;Francesca Marciano;1998;Random House Inc;http://images.amazon.com/images/P/0375403582.01.LZZZZZZZ.jpg;106;26
385721420;Three Junes;JULIA GLASS;2003;Anchor;http://images.amazon.com/images/P/0385721420.01.LZZZZZZZ.jpg;199;5
451202341;Back Roads;Tawni O'Dell;2001;Signet Book;http://images.amazon.com/images/P/0451202341.01.LZZZZZZZ.jpg;145;15
743418190;In Her Shoes : A Novel;Jennifer Weiner;2002;Atria Books;http://images.amazon.com/images/P/0743418190.01.LZZZZZZZ.jpg;149;39
385335407;The Kiss;Danielle Steel;2001;Delacorte Press;http://images.amazon.com/images/P/0385335407.01.LZZZZZZZ.jpg;132;13
965746828;Home Spun: A Collection;Leon Hale;1997;Winedale Publishing;http://images.amazon.com/images/P/0965746828.01.LZZZZZZZ.jpg;55;0
60923245;Sweet Hereafter Movie Tie-In : A Novel;Russell Banks;1992;Perennial;http://images.amazon.com/images/P/0060923245.01.LZZZZZZZ.jpg;89;26
486272664;The Rime of the Ancient Mariner and Other Poems;Samuel Taylor Coleridge;1992;Dover Publications;http://images.amazon.com/images/P/0486272664.01.LZZZZZZZ.jpg;69;16
786015276;11th Hour;Bradley Warshauer;2003;Pinnacle Books;http://images.amazon.com/images/P/0786015276.01.LZZZZZZZ.jpg;110;27
60913509;In Country RI;Bobbie Ann Mason;1986;Perennial;http://images.amazon.com/images/P/0060913509.01.LZZZZZZZ.jpg;168;36
553272837;Brazen Virtue;Nora Roberts;1996;Bantam Books;http://images.amazon.com/images/P/0553272837.01.LZZZZZZZ.jpg;53;2
440225078;Ghost Moon;Karen Robards;2001;Dell Publishing Company;http://images.amazon.com/images/P/0440225078.01.LZZZZZZZ.jpg;142;15
312145543;Brewing Up a Storm: A John Thatcher Mystery;Emma Lathen;1996;St Martins Pr;http://images.amazon.com/images/P/0312145543.01.LZZZZZZZ.jpg;41;11
425181111;Strangers;Dean R. Koontz;2002;Berkley Publishing Group;http://images.amazon.com/images/P/0425181111.01.LZZZZZZZ.jpg;143;27
380732688;Milk and Honey (Peter Decker/Rina Lazarus Novels);Faye Kellerman;2002;Avon;http://images.amazon.com/images/P/0380732688.01.LZZZZZZZ.jpg;115;3
140286276;The Deep End of the Ocean (Oprah's Book Club);Jacquelyn Mitchard;1999;Penguin Books;http://images.amazon.com/images/P/0140286276.01.LZZZZZZZ.jpg;173;3
373484100;Night Tales;Nora Roberts;2000;Silhouette;http://images.amazon.com/images/P/0373484100.01.LZZZZZZZ.jpg;96;20
449907481;A Thousand Acres (Ballantine Reader's Circle);JANE SMILEY;1992;Ballantine Books;http://images.amazon.com/images/P/0449907481.01.LZZZZZZZ.jpg;104;25
553107305;Chopping Spree;DIANE MOTT DAVIDSON;2002;Bantam;http://images.amazon.com/images/P/0553107305.01.LZZZZZZZ.jpg;18;26
080213825X;Four Blondes;Candace Bushnell;2001;Grove Press;http://images.amazon.com/images/P/080213825X.01.LZZZZZZZ.jpg;40;19
515127833;River's End;Nora Roberts;2003;Jove Books;http://images.amazon.com/images/P/0515127833.01.LZZZZZZZ.jpg;64;3
345441133;Summer Island;KRISTIN HANNAH;2002;Ballantine Books;http://images.amazon.com/images/P/0345441133.01.LZZZZZZZ.jpg;151;9
515134279;The Straw Men;Michael Marshall;2002;Jove Books;http://images.amazon.com/images/P/0515134279.01.LZZZZZZZ.jpg;187;5
945586051;The Doctor the Patient: The Personal Journey of a Physician With Cancer;Allen Widome;1989;Editech Pr;http://images.amazon.com/images/P/0945586051.01.LZZZZZZZ.jpg;197;9
385490992;The Street Lawyer;John Grisham;1998;Doubleday Books;http://images.amazon.com/images/P/0385490992.01.LZZZZZZZ.jpg;199;5
385424728;The Chamber;John Grisham;1994;Doubleday Books;http://images.amazon.com/images/P/0385424728.01.LZZZZZZZ.jpg;22;0
312980388;Warlock : A Novel of Ancient Egypt;Wilbur Smith;2002;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312980388.01.LZZZZZZZ.jpg;102;33
590419625;The Teacher from the Black Lagoon;Mike Thaler;1989;Scholastic;http://images.amazon.com/images/P/0590419625.01.LZZZZZZZ.jpg;32;25
385472951;The Partner;John Grisham;1997;Doubleday Books;http://images.amazon.com/images/P/0385472951.01.LZZZZZZZ.jpg;48;18
451195663;Primal Scream;Michael Slade;1998;Signet Book;http://images.amazon.com/images/P/0451195663.01.LZZZZZZZ.jpg;152;21
425182878;Chosen Prey;John Sandford;2004;Berkley Publishing Group;http://images.amazon.com/images/P/0425182878.01.LZZZZZZZ.jpg;16;1
553564528;Guilty as Sin;TAMI HOAG;1997;Bantam;http://images.amazon.com/images/P/0553564528.01.LZZZZZZZ.jpg;170;20
055356451X;Night Sins;TAMI HOAG;1995;Bantam;http://images.amazon.com/images/P/055356451X.01.LZZZZZZZ.jpg;75;7
743412621;The Second Time Around : A Novel;Mary Higgins Clark;2004;Pocket;http://images.amazon.com/images/P/0743412621.01.LZZZZZZZ.jpg;112;4
849943728;Three;Ted Dekker;2003;WestBow Press;http://images.amazon.com/images/P/0849943728.01.LZZZZZZZ.jpg;17;2
849943450;The Canopy;Angela Elwell Hunt;2003;WestBow Press;http://images.amazon.com/images/P/0849943450.01.LZZZZZZZ.jpg;184;27
084994371X;Blink;Ted Dekker;2003;WestBow Press;http://images.amazon.com/images/P/084994371X.01.LZZZZZZZ.jpg;155;23
590406019;Last Battle;C. S. Lewis;1988;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590406019.01.LZZZZZZZ.jpg;23;0
20442408;Prince Caspian;C. S. Lewis;1970;MacMillan Publishing Company.;http://images.amazon.com/images/P/0020442408.01.LZZZZZZZ.jpg;59;8
553225987;Robert's Rules of Order;William Eisner;1986;Bantam Books;http://images.amazon.com/images/P/0553225987.01.LZZZZZZZ.jpg;57;31
042517736X;Abduction;Robin Cook;2000;Berkley Publishing Group;http://images.amazon.com/images/P/042517736X.01.LZZZZZZZ.jpg;158;33
671868713;And Never Let Her Go : Thomas Capano: The Deadly Seducer;Ann Rule;2000;Pocket;http://images.amazon.com/images/P/0671868713.01.LZZZZZZZ.jpg;38;29
038549825X;Not a Day Goes By : A Novel;E. LYNN HARRIS;2001;Anchor;http://images.amazon.com/images/P/038549825X.01.LZZZZZZZ.jpg;99;12
553202294;Sun Signs;Linda Goodman;1981;Bantam Doubleday Dell;http://images.amazon.com/images/P/0553202294.01.LZZZZZZZ.jpg;63;36
345313860;The Vampire Lestat (Vampire Chronicles, Book II);ANNE RICE;1986;Ballantine Books;http://images.amazon.com/images/P/0345313860.01.LZZZZZZZ.jpg;30;20
345369947;The Mummy or Ramses the Damned;Anne Rice;1991;Ballantine Books;http://images.amazon.com/images/P/0345369947.01.LZZZZZZZ.jpg;31;37
067170124X;HIS LITTLE WOMEN : HIS LITTLE WOMEN;Judith Rossner;1991;Pocket;http://images.amazon.com/images/P/067170124X.01.LZZZZZZZ.jpg;63;17
345353625;Her Mother's Daughter;Marilyn French;1990;Ballantine Books;http://images.amazon.com/images/P/0345353625.01.LZZZZZZZ.jpg;90;38
308102282;Your Erroneous Zones;Wayne W. Dyer;1976;Harpercollins;http://images.amazon.com/images/P/0308102282.01.LZZZZZZZ.jpg;172;21
006017143X;The Night Listener;Armistead Maupin;2000;HarperCollins Publishers;http://images.amazon.com/images/P/006017143X.01.LZZZZZZZ.jpg;139;3
805056491;Organizing from the Inside Out;Julie Morgenstern;1998;"Henry Holt &amp; Company";http://images.amazon.com/images/P/0805056491.01.LZZZZZZZ.jpg;175;39
679401377;The Hellfire Club;Peter Straub;1996;Random House Inc;http://images.amazon.com/images/P/0679401377.01.LZZZZZZZ.jpg;110;9
1562827049;The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate;Jack;1993;Hyperion Books;http://images.amazon.com/images/P/1562827049.01.LZZZZZZZ.jpg;114;34
385306032;Vanished;Danielle Steel;1993;Delacorte Press;http://images.amazon.com/images/P/0385306032.01.LZZZZZZZ.jpg;15;1
816152446;The Women in His Life (G K Hall Large Print Book Series);Barbara Taylor Bradford;1991;Thorndike Pr;http://images.amazon.com/images/P/0816152446.01.LZZZZZZZ.jpg;162;17
821772953;The Morning After;Lisa Jackson;2004;Zebra Books;http://images.amazon.com/images/P/0821772953.01.LZZZZZZZ.jpg;85;24
345379454;Missing Susan;SHARYN MCCRUMB;1992;Ballantine Books;http://images.amazon.com/images/P/0345379454.01.LZZZZZZZ.jpg;51;26
553576925;Hiding in the Shadows (Shadows Trilogy (Paperback));Kay Hooper;2000;Bantam Books;http://images.amazon.com/images/P/0553576925.01.LZZZZZZZ.jpg;50;6
743206053;Kitchen Privileges : A Memoir;Mary Higgins Clark;2002;"Simon &amp; Schuster";http://images.amazon.com/images/P/0743206053.01.LZZZZZZZ.jpg;117;39
688169678;We Are Our Mothers' Daughters;Cokie Roberts;2000;Perennial;http://images.amazon.com/images/P/0688169678.01.LZZZZZZZ.jpg;125;31
439319552;Horus's Horrible Day (First Graders from Mars);Shana Corey;2001;Scholastic;http://images.amazon.com/images/P/0439319552.01.LZZZZZZZ.jpg;169;16
590870157;My Garden (Beginning Literacy);Jesse S. Ostrow;1994;Scholastic;http://images.amazon.com/images/P/0590870157.01.LZZZZZZZ.jpg;126;27
307001164;101 Dalmatians;Justine Korman;1996;Golden Books Publishing Company;http://images.amazon.com/images/P/0307001164.01.LZZZZZZZ.jpg;131;39
440441501;In the Dinosaur's Paw (Kids of the Polk Street School);PATRICIA REILLY GIFF;1987;Yearling;http://images.amazon.com/images/P/0440441501.01.LZZZZZZZ.jpg;169;27
590687301;Ralph S. Mouse;Beverly Cleary;2000;Scholastic;http://images.amazon.com/images/P/0590687301.01.LZZZZZZZ.jpg;94;19
439061644;The First Journey (Animorphs. Alternamorphs, 1);K. A. Applegate;1999;Apple Signature (Scholastic);http://images.amazon.com/images/P/0439061644.01.LZZZZZZZ.jpg;176;32
439569842;How Do Dinosaurs Learn to Read;Jane Yolen;2003;Scholastic, Inc.;http://images.amazon.com/images/P/0439569842.01.LZZZZZZZ.jpg;119;8
307118703;My First Book about Space (Golden Look-Look Books (Paperback));Dinah L. Moche;1997;Golden Books;http://images.amazon.com/images/P/0307118703.01.LZZZZZZZ.jpg;158;32
590418858;You Be the Jury #02;Marvin Miller;1989;Scholastic;http://images.amazon.com/images/P/0590418858.01.LZZZZZZZ.jpg;177;40
030720152X;Comic Characters;Craig Boldman;1983;Golden Books;http://images.amazon.com/images/P/030720152X.01.LZZZZZZZ.jpg;179;0
816728739;The Time Machine (Troll Illustrated Classics);H. G. Wells;1992;Troll Communications Llc;http://images.amazon.com/images/P/0816728739.01.LZZZZZZZ.jpg;9;37
865050880;I Like School (in My World Series);Bobbie Kalman;1985;Crabtree Publishing Company;http://images.amazon.com/images/P/0865050880.01.LZZZZZZZ.jpg;36;13
812519655;Sacred Ground;Mercedes Lackey;1995;Tor Books;http://images.amazon.com/images/P/0812519655.01.LZZZZZZZ.jpg;173;32
812524853;Burning Water (Burning Water);Mercedes Lackey;1992;Tor Books;http://images.amazon.com/images/P/0812524853.01.LZZZZZZZ.jpg;118;17
449211770;The Tightrope Walker;Dorothy Gilman;1997;Fawcett Books;http://images.amazon.com/images/P/0449211770.01.LZZZZZZZ.jpg;106;1
193072229X;MoveOn's 50 Ways to Love Your Country: How to Find Your Political Voice and Become a Catalyst for Change;Moveon;2004;Inner Ocean Publishing;http://images.amazon.com/images/P/193072229X.01.LZZZZZZZ.jpg;34;34
812521129;Children of the Night;Mercedes Lackey;1990;Tor Books;http://images.amazon.com/images/P/0812521129.01.LZZZZZZZ.jpg;64;12
345251733;Rainbow the Stormy Life of Judy Garland;Christopher Finch;0;Ballantine Books;http://images.amazon.com/images/P/0345251733.01.LZZZZZZZ.jpg;56;28
1400077826;Cold Mountain (MTI) (Vintage Contemporaries);CHARLES FRAZIER;2003;Vintage;http://images.amazon.com/images/P/1400077826.01.LZZZZZZZ.jpg;155;0
312995431;A Fountain Filled With Blood (A Rev. Clare Ferguson Mystery);Julia Spencer-Fleming;2004;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312995431.01.LZZZZZZZ.jpg;33;25
312312628;Out of the Deep I Cry : A Clare Fergusson/Russ Van Alstyne Mystery;Julia Spencer-Fleming;2004;St. Martin's Minotaur;http://images.amazon.com/images/P/0312312628.01.LZZZZZZZ.jpg;77;14
446394521;Daisy Fay and the Miracle Man;Fannie Flagg;1992;Warner Books;http://images.amazon.com/images/P/0446394521.01.LZZZZZZZ.jpg;147;8
590021117;Little House On the Prairie;Laura Ingall Wilder;0;Scholastic Inc;http://images.amazon.com/images/P/0590021117.01.LZZZZZZZ.jpg;61;26
068484267X;Angela's Ashes: A Memoir;Frank McCourt;1999;Scribner;http://images.amazon.com/images/P/068484267X.01.LZZZZZZZ.jpg;156;6
553578693;The Next Accident;LISA GARDNER;2002;Bantam;http://images.amazon.com/images/P/0553578693.01.LZZZZZZZ.jpg;186;34
380709260;Socks (Cleary Reissue);Beverly Cleary;1990;HarperTrophy;http://images.amazon.com/images/P/0380709260.01.LZZZZZZZ.jpg;197;29
807565288;The Pet Shop Mystery (Boxcar Children Special (Paper), No 7);Gertrude Chandler Warner;1996;"Albert Whitman &amp; Company";http://images.amazon.com/images/P/0807565288.01.LZZZZZZZ.jpg;130;37
312986769;In the Bleak Midwinter (A Rev. Clare Ferguson Mystery);Julia Spencer-Fleming;2003;St. Martin's Minotaur;http://images.amazon.com/images/P/0312986769.01.LZZZZZZZ.jpg;6;16
345413377;The Amber Spyglass (His Dark Materials, Book 3);PHILIP PULLMAN;2001;Del Rey;http://images.amazon.com/images/P/0345413377.01.LZZZZZZZ.jpg;59;20
345413369;The Subtle Knife (His Dark Materials, Book 2);PHILIP PULLMAN;1998;Del Rey;http://images.amazon.com/images/P/0345413369.01.LZZZZZZZ.jpg;117;39
679893105;The Golden Compass (His Dark Materials, Book 1);PHILIP PULLMAN;1998;Knopf Books for Young Readers;http://images.amazon.com/images/P/0679893105.01.LZZZZZZZ.jpg;131;31
61096091;Eyeshot;Lynn S. Hightower;1997;Harper Mass Market Paperbacks (Mm);http://images.amazon.com/images/P/0061096091.01.LZZZZZZZ.jpg;170;23
345369068;If Ever I Return, Pretty Peggy-O;Sharyn McCrumb;1991;Fawcett Books;http://images.amazon.com/images/P/0345369068.01.LZZZZZZZ.jpg;48;19
451184718;The Rosewood Casket;Sharyn McCrumb;1997;Signet Book;http://images.amazon.com/images/P/0451184718.01.LZZZZZZZ.jpg;116;2
449209121;The Amazing Mrs. Pollifax;Dorothy Gilman;1992;Fawcett Books;http://images.amazon.com/images/P/0449209121.01.LZZZZZZZ.jpg;122;31
60938455;Fast Food Nation: The Dark Side of the All-American Meal;Eric Schlosser;2002;Perennial;http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg;92;14
080411952X;The Unsung Hero;Suzanne Brockmann;2000;Ivy Books;http://images.amazon.com/images/P/080411952X.01.LZZZZZZZ.jpg;25;26
60575808;Two Princesses of Bamarre, The;Gail Carson Levine;2004;Eos;http://images.amazon.com/images/P/0060575808.01.LZZZZZZZ.jpg;85;2
60558865;Ella Enchanted (rack);Gail Carson Levine;2004;Avon;http://images.amazon.com/images/P/0060558865.01.LZZZZZZZ.jpg;18;26
767912918;Passing for Thin : Losing Half My Weight and Finding My Self;FRANCES KUFFEL;2004;Broadway;http://images.amazon.com/images/P/0767912918.01.LZZZZZZZ.jpg;14;18
553298860;Bloodlines (Dog Lover's Mysteries);Susan Conant;1994;Bantam Books;http://images.amazon.com/images/P/0553298860.01.LZZZZZZZ.jpg;83;7
385335679;Kissing in Manhattan;DAVID SCHICKLER;2002;Delta;http://images.amazon.com/images/P/0385335679.01.LZZZZZZZ.jpg;42;9
440122090;Echoes;Maeve Binchy;1989;Dell;http://images.amazon.com/images/P/0440122090.01.LZZZZZZZ.jpg;80;17
671525832;Someone to Watch Over Me : A Novel;Judith McNaught;2003;Pocket;http://images.amazon.com/images/P/0671525832.01.LZZZZZZZ.jpg;135;1
553279572;The Toynbee Convector;Ray Bradbury;1989;Spectra Books;http://images.amazon.com/images/P/0553279572.01.LZZZZZZZ.jpg;83;25
61009059;One for the Money (Stephanie Plum Novels (Paperback));Janet Evanovich;1995;HarperTorch;http://images.amazon.com/images/P/0061009059.01.LZZZZZZZ.jpg;173;17
60930187;The Bell Jar : A Novel (Perennial Classics);Sylvia Plath;2000;Perennial;http://images.amazon.com/images/P/0060930187.01.LZZZZZZZ.jpg;12;4
516076272;A polar bear called Pingo;Ilona Koidahl;1974;Childrens Press;http://images.amazon.com/images/P/0516076272.01.LZZZZZZZ.jpg;103;6
679450432;Dark Lady;Richard North Patterson;1999;Alfred A. Knopf;http://images.amazon.com/images/P/0679450432.01.LZZZZZZZ.jpg;148;11
821775863;The Future Scrolls;Fern Michaels;2003;Zebra Books;http://images.amazon.com/images/P/0821775863.01.LZZZZZZZ.jpg;87;3
821770209;About Face;Fern Michaels;2003;Zebra Books;http://images.amazon.com/images/P/0821770209.01.LZZZZZZZ.jpg;61;8
670855758;Tarot Says Beware (A Herculeah Jones Mystery);Betsy Byars;1995;Viking Books;http://images.amazon.com/images/P/0670855758.01.LZZZZZZZ.jpg;23;33
553562819;Globalhead;Bruce Sterling;1994;Spectra Books;http://images.amazon.com/images/P/0553562819.01.LZZZZZZZ.jpg;170;35
446364193;Along Came a Spider (Alex Cross Novels);James Patterson;1993;Warner Books;http://images.amazon.com/images/P/0446364193.01.LZZZZZZZ.jpg;163;8
446519138;Simple Abundance:  A Daybook of Comfort and Joy;Sarah Ban Breathnach;1995;Warner Books;http://images.amazon.com/images/P/0446519138.01.LZZZZZZZ.jpg;175;31
425179672;The River King;Alice Hoffman;2001;Berkley Publishing Group;http://images.amazon.com/images/P/0425179672.01.LZZZZZZZ.jpg;182;3
61042943;Final Appeal;Lisa Scottoline;1994;HarperTorch;http://images.amazon.com/images/P/0061042943.01.LZZZZZZZ.jpg;140;3
399144463;Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life;Spencer Johnson;1998;Putnam Pub Group (Paper);http://images.amazon.com/images/P/0399144463.01.LZZZZZZZ.jpg;38;32
965404560;Atonement;Ian McEwan;2002;Nan A. Talese;http://images.amazon.com/images/P/0965404560.01.LZZZZZZZ.jpg;119;12
006015781X;Why Do Clocks Run Clockwise? and Other Imponderables: Mysteries of Everyday Life Explained;David Feldman;1987;Harpercollins;http://images.amazon.com/images/P/006015781X.01.LZZZZZZZ.jpg;176;11
60930705;Someone to Watch Over Me : Stories;Richard Bausch;2000;Perennial;http://images.amazon.com/images/P/0060930705.01.LZZZZZZZ.jpg;113;30
312206763;Stately Pursuits;Katie Fforde;1999;Griffin Trade Paperback;http://images.amazon.com/images/P/0312206763.01.LZZZZZZZ.jpg;81;25
316116025;The Pinball Effect: How Renaissance Water Gardens Made the Carburetor Possible-And Other Journeys Through Knowledge (Pinball Effect);James Burke;1996;"Little Brown &amp; Co";http://images.amazon.com/images/P/0316116025.01.LZZZZZZZ.jpg;86;0
156013967;My Father, Dancing (Harvest Book);Bliss Broyard;2000;Harvest Books;http://images.amazon.com/images/P/0156013967.01.LZZZZZZZ.jpg;182;35
385314019;Women on the Case;Sara Paretsky;1996;Bantam Dell Pub Group;http://images.amazon.com/images/P/0385314019.01.LZZZZZZZ.jpg;85;26
743444167;New Cardiff;Charles Webb;2002;Washington Square Press;http://images.amazon.com/images/P/0743444167.01.LZZZZZZZ.jpg;118;15
618231617;Almost: A Novel;Elizabeth Benedict;2002;Mariner Books;http://images.amazon.com/images/P/0618231617.01.LZZZZZZZ.jpg;82;6
1567920047;"A Tally of Types: With Additions by Several Hands ; And With a New Introduction by Mike Parker";Stanley Morison;1999;David R. Godine Publisher;http://images.amazon.com/images/P/1567920047.01.LZZZZZZZ.jpg;195;10
